dp_0001,Alpina进口AlpinaB4,3.0,2,301,4638,F32
dp_2859,东风悦达起亚合资起亚K2,1.4,4,73.3,4400,YB
dp_2860,东风悦达起亚合资起亚K2,1.4,5,78.7,4120,UB
dp_2861,东风悦达起亚合资起亚K2,1.4,5,78.7,4128,UB
dp_2862,东风悦达起亚合资起亚K2,1.4,4,78.7,4370,UB
dp_2863,东风悦达起亚合资起亚K2,1.4,4,78.7,4378,UB
dp_2864,东风悦达起亚合资起亚K2,1.6,4,90.2,4400,YB
dp_2865,东风悦达起亚合资起亚K2,1.6,5,90.4,4120,UB
dp_2866,东风悦达起亚合资起亚K2,1.6,5,90.4,4128,UB
dp_2867,东风悦达起亚合资起亚K2,1.6,4,90.4,4370,UB
dp_2868,东风悦达起亚合资起亚K2,1.6,4,90.4,4378,UB
dp_2869,东风悦达起亚合资起亚K5,1.6,4,132,4855,JF
dp_2870,东风悦达起亚合资起亚K5,2.0,4,115,4855,JF
dp_2871,东风悦达起亚合资起亚K5,2.0,4,118,4855,JF
dp_2872,东风悦达起亚合资起亚K5,2.0,4,119,4845,TF
dp_2873,东风悦达起亚合资起亚K5,2.0,4,121,4845,TF
dp_2874,东风悦达起亚合资起亚K5,2.0,4,180,4845,TF
dp_2875,东风悦达起亚合资起亚K5,2.0,4,180,4855,JF
dp_2876,东风悦达起亚合资起亚K5,2.4,4,132,4845,TF
dp_2877,东风悦达起亚合资起亚KX,1.4,5,73.3,4240,YB
dp_2878,东风悦达起亚合资起亚KX,1.6,5,90.2,4240,YB
dp_2879,东风悦达起亚合资起亚福瑞迪,1.6,4,90.2,4510,YD
dp_2880,东风悦达起亚合资起亚福瑞迪,1.6,4,90.4,4530,TD
dp_2881,东风悦达起亚合资起亚福瑞迪,1.6,4,90.4,4560,YD
dp_2882,东风悦达起亚合资起亚福瑞迪,1.6,4,90,4560,YD
dp_2883,东风悦达起亚合资起亚福瑞迪,2.0,4,114.7,4530,TD
dp_2884,东风悦达起亚合资起亚普莱特,1.4,5,55,3615,WA
dp_2885,东风悦达起亚合资起亚普莱特,1.4,4,55,3935,WA
dp_2886,东风悦达起亚合资起亚千里马,1.3,4,61.1,4115,DC
dp_2887,东风悦达起亚合资起亚千里马,1.6,4,76.5,4115,DC
dp_2888,东风悦达起亚合资起亚锐欧,1.4,4,69.9,4290,JB
dp_2889,东风悦达起亚合资起亚锐欧,1.6,4,82.4,4290,JB
dp_2890,东风悦达起亚合资起亚赛拉图,1.6,4,75.8,4480,LD
dp_2891,东风悦达起亚合资起亚赛拉图,1.6,5,82.4,4350,LD
dp_2892,东风悦达起亚合资起亚赛拉图,1.6,4,82.4,4480,LD
dp_2893,东风悦达起亚合资起亚赛拉图,1.6,4,82.4,4500,LD
dp_2894,东风悦达起亚合资起亚赛拉图,1.6,4,82.4,4535,LD
dp_2895,东风悦达起亚合资起亚赛拉图,1.8,4,94,4480,LD
dp_2896,东风悦达起亚合资起亚赛拉图,1.8,4,94,4500,LD
dp_2897,东风悦达起亚合资起亚狮跑,2.0,5,104,4350,KM
dp_2898,东风悦达起亚合资起亚狮跑,2.7,5,127,4350,KM
dp_2899,东风悦达起亚合资起亚秀尔,1.6,5,90.4,4096,AM
dp_2900,东风悦达起亚合资起亚秀尔,2.0,5,104.4,4096,AM
dp_2901,东风悦达起亚合资起亚远舰,1.8,4,94,4728,MS
dp_2902,东风悦达起亚合资起亚远舰,2.0,4,101,4728,MS
dp_2903,东风悦达起亚合资起亚智跑,1.4,5,103,4460,QL
dp_2904,东风悦达起亚合资起亚智跑,2.0,5,118,4460,QL
dp_2905,东风悦达起亚合资起亚智跑,2.0,5,120,4440,SL
dp_2906,东风悦达起亚合资起亚智跑,2.0,5,121,4440,SL
dp_2907,东风悦达起亚合资起亚智跑,2.0,5,121,4450,SL
dp_2908,东风悦达起亚合资起亚智跑,2.4,5,128,4440,SL
dp_2909,东风悦达起亚合资起亚智跑,2.4,5,128,4450,SL
dp_2910,东南汽车合资克莱斯勒大捷龙,3.0,5,123,5096,RS
dp_2911,东南汽车合资克莱斯勒大捷龙,3.3,5,128,5096,RS
dp_2912,东南汽车合资三菱风迪思,1.8,4,100,4570,CY3A
dp_2913,东南汽车合资三菱蓝瑟,1.6,4,74,4400,CS3A
dp_2914,东南汽车合资三菱翼神,2.0,4,107,4570,CY4A
dp_2915,东南汽车合资三菱翼神,2.0,4,112,4570,CY4A
dp_2916,菲亚特汽车进口菲亚特Bravo [博悦],1.4,5,66,4336,198
dp_2917,菲亚特汽车进口菲亚特Bravo [博悦],1.4,5,88,4336,198
dp_2918,菲亚特汽车进口菲亚特Bravo [博悦],1.4,5,110,4336,198
dp_2919,菲亚特汽车进口菲亚特Bravo [博悦],1.6,5,66,4336,198
dp_2920,菲亚特汽车进口菲亚特Bravo [博悦],1.6,5,77,4336,198
dp_2921,菲亚特汽车进口菲亚特Bravo [博悦],1.6,5,88,4336,198
dp_2922,菲亚特汽车进口菲亚特Bravo [博悦],1.9,5,88,4336,198
dp_2923,菲亚特汽车进口菲亚特Bravo [博悦],1.9,5,110,4336,198
dp_2924,菲亚特汽车进口菲亚特Bravo [博悦],2.0,5,121,4336,198
dp_2925,菲亚特汽车进口菲亚特Croma [克罗玛],1.8,5,103,4755,194
dp_2926,菲亚特汽车进口菲亚特Croma [克罗玛],1.9,5,88,4755,194
dp_2927,菲亚特汽车进口菲亚特Croma [克罗玛],1.9,5,110,4755,194
dp_2928,菲亚特汽车进口菲亚特Croma [克罗玛],2.2,5,108,4755,194
dp_2929,菲亚特汽车进口菲亚特Croma [克罗玛],2.4,5,147,4755,194
dp_2930,菲亚特汽车进口菲亚特Linea [领雅],1.4,4,88,4560,323
dp_2931,菲亚特汽车进口菲亚特Palio [派力奥],1.0,5,,,178
dp_2932,菲亚特汽车进口菲亚特Palio [派力奥],1.3,5,53,,178
dp_2933,菲亚特汽车进口菲亚特Palio [派力奥],1.6,5,,,178
dp_2934,菲亚特汽车进口菲亚特Panda [熊猫],0.9,4,36,3650,319
dp_2935,菲亚特汽车进口菲亚特Panda [熊猫],0.9,4,48,3650,319
dp_2936,菲亚特汽车进口菲亚特Panda [熊猫],1.1,4,40,3538,169
dp_2937,菲亚特汽车进口菲亚特Panda [熊猫],1.2,4,44,3538,169
dp_2938,菲亚特汽车进口菲亚特Panda [熊猫],1.2,4,51,3650,319
dp_2939,菲亚特汽车进口菲亚特Panda [熊猫],1.3,4,51,3538,169
dp_2940,菲亚特汽车进口菲亚特Panda [熊猫],1.4,4,74,3538,169
dp_2941,菲亚特汽车进口菲亚特Panda [熊猫],1.4,4,74,3579,169
dp_2942,菲亚特汽车进口菲亚特Punto [朋多],1.2,3,44,3800,188
dp_2943,菲亚特汽车进口菲亚特Punto [朋多],1.2,5,44,3835,188
dp_2944,菲亚特汽车进口菲亚特Punto [朋多],1.2,3,44,3840,188
dp_2945,菲亚特汽车进口菲亚特Punto [朋多],1.2,5,44,3840,188
dp_2946,菲亚特汽车进口菲亚特Punto [朋多],1.2,5,44,3866,188
dp_2947,菲亚特汽车进口菲亚特Punto [朋多],1.2,3,59,3800,188
dp_2948,菲亚特汽车进口菲亚特Punto [朋多],1.2,5,59,3835,188
dp_2949,菲亚特汽车进口菲亚特Punto [朋多],1.2,3,59,3840,188
dp_2950,菲亚特汽车进口菲亚特Punto [朋多],1.2,5,59,3866,188
dp_2951,菲亚特汽车进口菲亚特Punto [朋多],1.3,3,51,3840,188
dp_2952,菲亚特汽车进口菲亚特Punto [朋多],1.3,5,51,3866,188
dp_2953,菲亚特汽车进口菲亚特Punto [朋多],1.4,3,70,3840,188
dp_2954,菲亚特汽车进口菲亚特Punto [朋多],1.4,5,70,3866,188
dp_2955,菲亚特汽车进口菲亚特Punto [朋多],1.8,3,96,3800,188
dp_2956,菲亚特汽车进口菲亚特Punto [朋多],1.8,3,96,3840,188
dp_2957,菲亚特汽车进口菲亚特Punto [朋多],1.9,3,44,3800,188
dp_2958,菲亚特汽车进口菲亚特Punto [朋多],1.9,5,44,3835,188
dp_2959,菲亚特汽车进口菲亚特Punto [朋多],1.9,3,59,3800,188
dp_2960,菲亚特汽车进口菲亚特Punto [朋多],1.9,5,59,3835,188
dp_2961,菲亚特汽车进口菲亚特Punto [朋多],1.9,5,59,3866,188
dp_2962,菲亚特汽车进口菲亚特Punto [朋多],1.9,3,63,3840,188
dp_2963,菲亚特汽车进口菲亚特Punto [朋多],1.9,3,74,3840,188
dp_2964,菲亚特汽车进口菲亚特Weekend [周末风],1.5,5,,,178
dp_2965,丰田汽车进口丰田4Runner,2.7,4,117,4823,N280
dp_2966,丰田汽车进口丰田4Runner,3.4,4,136,4653,N180
dp_2967,丰田汽车进口丰田4Runner,4.0,4,176,4806,N210
dp_2968,丰田汽车进口丰田4Runner,4.0,5,200,4823,N280
dp_2969,丰田汽车进口丰田4Runner,4.0,4,201,4823,N210
dp_2970,丰田汽车进口丰田4Runner,4.7,4,198,4800,N210
dp_2971,丰田汽车进口丰田86,2.0,2,147,4240,ZN6
dp_2972,丰田汽车进口丰田Alphard [埃尔法],2.4,5,125,4850,XH20
dp_2973,丰田汽车进口丰田Alphard [埃尔法],2.4,5,125,4870,XH20
dp_2974,丰田汽车进口丰田Alphard [埃尔法],2.5,5,86,4975,AH30
dp_2975,丰田汽车进口丰田Alphard [埃尔法],2.5,5,112,4925,AH30
dp_2976,丰田汽车进口丰田Alphard [埃尔法],2.5,5,134,4925,AH30
dp_2977,丰田汽车进口丰田Alphard [埃尔法],3.0,5,162,4841,XH10
dp_2978,丰田汽车进口丰田Alphard [埃尔法],3.5,5,202,4850,XH20
dp_2979,丰田汽车进口丰田Alphard [埃尔法],3.5,5,202,4870,XH20
dp_2980,丰田汽车进口丰田Alphard [埃尔法],3.5,5,202,4925,XH30
dp_2981,丰田汽车进口丰田Alphard [埃尔法],3.5,5,221,4975,XH30
dp_2982,丰田汽车进口丰田Avalon [亚洲龙],3.0,4,157,4815,XX20
dp_2983,丰田汽车进口丰田Avalon [亚洲龙],3.5,4,200,5009,XX30
dp_2984,丰田汽车进口丰田Aygo,1.0,3,50,3411,AB10
dp_2985,丰田汽车进口丰田Aygo,1.0,5,50,3411,AB10
dp_2986,丰田汽车进口丰田Aygo,1.4,3,40,3411,AB10
dp_2987,丰田汽车进口丰田Aygo,1.4,5,40,3411,AB10
dp_2988,丰田汽车进口丰田Camry [佳美],2.0,,,,XV30
dp_2989,丰田汽车进口丰田Camry [佳美],2.2,4,96,4760,XV20
dp_2990,丰田汽车进口丰田Camry [佳美],2.4,4,110,4806,XV40
dp_2991,丰田汽车进口丰田Camry [佳美],2.4,4,112,4815,XV30
dp_2992,丰田汽车进口丰田Camry [佳美],2.4,4,112,4821,XV30
dp_2993,丰田汽车进口丰田Camry [佳美],2.4,4,116,4890,XV30
dp_2994,丰田汽车进口丰田Camry [佳美],2.4,4,123,4813,XV40
dp_2995,丰田汽车进口丰田Camry [佳美],2.5,4,133,4850,XV50
dp_2996,丰田汽车进口丰田Camry [佳美],3.0,4,137,4823,XV30
dp_2997,丰田汽车进口丰田Camry [佳美],3.3,4,165,4890,XV30
dp_2998,丰田汽车进口丰田Camry [佳美],3.5,4,197,4813,XV40
dp_2999,丰田汽车进口丰田Celica [赛利卡],1.8,2,105,4341,T230
dp_3000,丰田汽车进口丰田Celica [赛利卡],1.8,2,105,4351,T230
dp_3001,丰田汽车进口丰田Celica [赛利卡],1.8,2,141,4341,T230
dp_3002,丰田汽车进口丰田Celica [赛利卡],1.8,2,141,4351,T230
dp_3003,丰田汽车进口丰田Century [世纪],5.0,4,220,5270,G50
dp_3004,丰田汽车进口丰田Coaster,4.2,2,96,6990,HZB5#
dp_3005,丰田汽车进口丰田Corolla [花冠],1.4,4,66,4181,E120
dp_3006,丰田汽车进口丰田Corolla [花冠],1.4,4,66,4539,E120
dp_3007,丰田汽车进口丰田Corolla [花冠],1.4,4,66,4544,E150
dp_3008,丰田汽车进口丰田Corolla [花冠],1.4,4,71,4181,E120
dp_3009,丰田汽车进口丰田Corolla [花冠],1.4,4,71,4290,E110
dp_3010,丰田汽车进口丰田Corolla [花冠],1.4,4,73,4544,E150
dp_3011,丰田汽车进口丰田Corolla [花冠],1.4,4,73,,E150
dp_3012,丰田汽车进口丰田Corolla [花冠],1.6,4,81,4181,E120
dp_3013,丰田汽车进口丰田Corolla [花冠],1.6,4,81,4290,E110
dp_3014,丰田汽车进口丰田Corolla [花冠],1.6,4,81,4529,E120
dp_3015,丰田汽车进口丰田Corolla [花冠],1.6,4,91,4539,E120
dp_3016,丰田汽车进口丰田Corolla [花冠],1.6,4,91,4544,E140
dp_3017,丰田汽车进口丰田Corolla [花冠],1.8,4,101,4529,E120
dp_3018,丰田汽车进口丰田Corolla [花冠],1.8,4,103,4540,E140
dp_3019,丰田汽车进口丰田Corolla [花冠],1.8,4,141,4181,E120
dp_3020,丰田汽车进口丰田Corolla [花冠],1.8,5,141,4181,E120
dp_3021,丰田汽车进口丰田Corolla [花冠],1.8,5,165,4181,E120
dp_3022,丰田汽车进口丰田Corolla [花冠],1.8,4,,,E140
dp_3023,丰田汽车进口丰田Corolla [花冠],1.8,5,,,E140
dp_3024,丰田汽车进口丰田Corolla [花冠],2.0,4,66,4181,E120
dp_3025,丰田汽车进口丰田Corolla [花冠],2.0,4,66,4290,E110
dp_3026,丰田汽车进口丰田Corolla [花冠],2.0,4,81,4181,E120
dp_3027,丰田汽车进口丰田Corolla [花冠],2.0,4,85,4181,E120
dp_3028,丰田汽车进口丰田Corolla [花冠],2.0,4,93,4539,E140
dp_3029,丰田汽车进口丰田Corolla [花冠],2.0,4,93,4544,E140
dp_3030,丰田汽车进口丰田Corolla [花冠],2.0,4,,,E140
dp_3031,丰田汽车进口丰田Corona [光冠],1.6,4,,,T220
dp_3032,丰田汽车进口丰田Corona [光冠],1.8,4,,,T210
dp_3033,丰田汽车进口丰田Corona [光冠],2.0,4,93,,T220
dp_3034,丰田汽车进口丰田Corona [光冠],2.2,4,,,T210
dp_3035,丰田汽车进口丰田Crown [皇冠],2.0,4,132,4820,S170
dp_3036,丰田汽车进口丰田Crown [皇冠],2.5,4,206,4820,S170
dp_3037,丰田汽车进口丰田Crown [皇冠],2.5,4,,4840,S180
dp_3038,丰田汽车进口丰田Crown [皇冠],2.5,4,,4870,S200
dp_3039,丰田汽车进口丰田Crown [皇冠],3.0,4,,4820,S170
dp_3040,丰田汽车进口丰田Crown [皇冠],3.0,4,,4840,S180
dp_3041,丰田汽车进口丰田Crown [皇冠],3.0,4,,4870,S200
dp_3042,丰田汽车进口丰田Crown [皇冠],3.5,4,,4840,S180
dp_3043,丰田汽车进口丰田Crown [皇冠],3.5,4,,4870,S200
dp_3044,丰田汽车进口丰田Echo,1.5,4,78,3615,XP10
dp_3045,丰田汽车进口丰田FJ Cruiser [FJ酷路泽],4.0,5,179,4670,J150
dp_3046,丰田汽车进口丰田FJ Cruiser [FJ酷路泽],4.0,5,200,4670,J150
dp_3047,丰田汽车进口丰田Fortuner,2.4,5,111,4705,AN150;AN160
dp_3048,丰田汽车进口丰田Fortuner,2.7,5,117,4705,AN150;AN160
dp_3049,丰田汽车进口丰田Fortuner,2.7,5,117,4705,AN50;AN60
dp_3050,丰田汽车进口丰田Fortuner,2.7,5,122,4705,AN150;AN160
dp_3051,丰田汽车进口丰田Fortuner,4.0,5,175,4705,AN150;AN160
dp_3052,丰田汽车进口丰田Fortuner,4.0,,175,,GGN155
dp_3053,丰田汽车进口丰田Hiace [海狮],2.0,5,,,H200
dp_3054,丰田汽车进口丰田Hiace [海狮],2.4,5,88,,H100
dp_3055,丰田汽车进口丰田Hiace [海狮],2.4,5,111,4840,H100
dp_3056,丰田汽车进口丰田Hiace [海狮],2.5,5,,,H200
dp_3057,丰田汽车进口丰田Hiace [海狮],2.7,4,111,4840,H200
dp_3058,丰田汽车进口丰田Hiace [海狮],2.7,4,111,5380,H200
dp_3059,丰田汽车进口丰田Hiace [海狮],3.0,5,,,H200
dp_3060,丰田汽车进口丰田Highlander [汉兰达],2.4,5,115,4689,XU20
dp_3061,丰田汽车进口丰田Highlander [汉兰达],2.7,5,139.4,4785,XU40
dp_3062,丰田汽车进口丰田Highlander [汉兰达],3.0,5,163,4689,XU20
dp_3063,丰田汽车进口丰田Highlander [汉兰达],3.3,5,156,4785,XU40
dp_3064,丰田汽车进口丰田Highlander [汉兰达],3.3,5,160,4689,XU20
dp_3065,丰田汽车进口丰田Highlander [汉兰达],3.5,5,201,4785,XU40
dp_3066,丰田汽车进口丰田Hilux,2.4,4,106,5335,N160
dp_3067,丰田汽车进口丰田Hilux,2.5,4,106,5260,AN20
dp_3068,丰田汽车进口丰田Hilux,2.7,4,120,5260,AN20
dp_3069,丰田汽车进口丰田Hilux,2.7,4,120,5335,AN120
dp_3070,丰田汽车进口丰田Land Cruiser [兰德酷路泽],4.0,5,179,5150,J200
dp_3071,丰田汽车进口丰田Land Cruiser [兰德酷路泽],4.0,5,202,5095,J200
dp_3072,丰田汽车进口丰田Land Cruiser [兰德酷路泽],4.0,5,202,5170,J200
dp_3073,丰田汽车进口丰田Land Cruiser [兰德酷路泽],4.2,5,96,4890,J100
dp_3074,丰田汽车进口丰田Land Cruiser [兰德酷路泽],4.2,5,150,4890,J100
dp_3075,丰田汽车进口丰田Land Cruiser [兰德酷路泽],4.5,5,158,5080,J100
dp_3076,丰田汽车进口丰田Land Cruiser [兰德酷路泽],4.5,5,158,,J100
dp_3077,丰田汽车进口丰田Land Cruiser [兰德酷路泽],4.5,5,210,4950,J200
dp_3078,丰田汽车进口丰田Land Cruiser [兰德酷路泽],4.6,5,226,5095,J200
dp_3079,丰田汽车进口丰田Land Cruiser [兰德酷路泽],4.6,5,226,5170,J200
dp_3080,丰田汽车进口丰田Land Cruiser [兰德酷路泽],4.6,5,228,5170,J200
dp_3081,丰田汽车进口丰田Land Cruiser [兰德酷路泽],4.7,5,173,4890,J100
dp_3082,丰田汽车进口丰田Land Cruiser [兰德酷路泽],4.7,5,175,4890,J100
dp_3083,丰田汽车进口丰田Land Cruiser [兰德酷路泽],4.7,5,175,5080,J100
dp_3084,丰田汽车进口丰田Land Cruiser [兰德酷路泽],4.7,5,175,5080,J200
dp_3085,丰田汽车进口丰田Land Cruiser [兰德酷路泽],4.7,5,212,4950,J200
dp_3086,丰田汽车进口丰田Land Cruiser [兰德酷路泽],4.7,5,,,J100
dp_3087,丰田汽车进口丰田Land Cruiser [兰德酷路泽],5.7,5,270,5095,J200
dp_3088,丰田汽车进口丰田Land Cruiser [兰德酷路泽],5.7,5,284,4945,J200
dp_3089,丰田汽车进口丰田Land Cruiser [兰德酷路泽],5.7,5,284,4950,J200
dp_3090,丰田汽车进口丰田Land Cruiser [兰德酷路泽],5.7,5,284,4951,J200
dp_3091,丰田汽车进口丰田Land Cruiser Prado [普拉多],2.7,5,112,4293,J120
dp_3092,丰田汽车进口丰田Land Cruiser Prado [普拉多],2.7,5,112,4293,J90
dp_3093,丰田汽车进口丰田Land Cruiser Prado [普拉多],2.7,5,117.6,,J150
dp_3094,丰田汽车进口丰田Land Cruiser Prado [普拉多],2.7,3,120,4780,J150
dp_3095,丰田汽车进口丰田Land Cruiser Prado [普拉多],2.7,5,120,4780,J150
dp_3096,丰田汽车进口丰田Land Cruiser Prado [普拉多],2.7,5,120,4820,J120
dp_3097,丰田汽车进口丰田Land Cruiser Prado [普拉多],2.7,5,120,4820,J150
dp_3098,丰田汽车进口丰田Land Cruiser Prado [普拉多],2.7,5,120,4850,J120
dp_3099,丰田汽车进口丰田Land Cruiser Prado [普拉多],2.7,5,120,,J150
dp_3100,丰田汽车进口丰田Land Cruiser Prado [普拉多],2.8,5,130,4825,J150
dp_3101,丰田汽车进口丰田Land Cruiser Prado [普拉多],3.0,5,78,4825,J150
dp_3102,丰田汽车进口丰田Land Cruiser Prado [普拉多],3.0,3,96,4366,J120
dp_3103,丰田汽车进口丰田Land Cruiser Prado [普拉多],3.0,5,96,4811,J120
dp_3104,丰田汽车进口丰田Land Cruiser Prado [普拉多],3.0,3,120,4366,J120
dp_3105,丰田汽车进口丰田Land Cruiser Prado [普拉多],3.0,5,120,4811,J120
dp_3106,丰田汽车进口丰田Land Cruiser Prado [普拉多],3.0,5,120,4811,J150
dp_3107,丰田汽车进口丰田Land Cruiser Prado [普拉多],3.0,5,120,,J150
dp_3108,丰田汽车进口丰田Land Cruiser Prado [普拉多],3.4,5,,,J120
dp_3109,丰田汽车进口丰田Land Cruiser Prado [普拉多],3.4,5,,,J90
dp_3110,丰田汽车进口丰田Land Cruiser Prado [普拉多],4.0,3,179,4366,J120
dp_3111,丰田汽车进口丰田Land Cruiser Prado [普拉多],4.0,5,179,4811,J120
dp_3112,丰田汽车进口丰田Land Cruiser Prado [普拉多],4.0,5,179,4820,J150
dp_3113,丰田汽车进口丰田Land Cruiser Prado [普拉多],4.0,5,179,4850,J120
dp_3114,丰田汽车进口丰田Land Cruiser Prado [普拉多],4.0,5,179,4925,J120
dp_3115,丰田汽车进口丰田Land Cruiser Prado [普拉多],4.0,5,199,4820,J150
dp_3116,丰田汽车进口丰田Land Cruiser Prado [普拉多],4.0,5,199,4950,J150
dp_3117,丰田汽车进口丰田Land Cruiser Prado [普拉多],4.0,5,199.2,,J150
dp_3118,丰田汽车进口丰田Land Cruiser Prado [普拉多],4.0,5,200,4811,J150
dp_3119,丰田汽车进口丰田Mark X [锐志],2.5,4,,4730,X120
dp_3120,丰田汽车进口丰田Mark X [锐志],2.5,4,,4730,X130
dp_3121,丰田汽车进口丰田Mark X [锐志],3.0,4,,4730,X120
dp_3122,丰田汽车进口丰田Mark X [锐志],3.5,4,,4730,X130
dp_3123,丰田汽车进口丰田MR2,1.8,2,103,3899,W30
dp_3124,丰田汽车进口丰田Previa [普瑞维亚],2.0,5,85,4750,XR30
dp_3125,丰田汽车进口丰田Previa [普瑞维亚],2.0,5,85,4780,XR30
dp_3126,丰田汽车进口丰田Previa [普瑞维亚],2.0,5,,,XR30
dp_3127,丰田汽车进口丰田Previa [普瑞维亚],2.4,5,115,4750,XR30
dp_3128,丰田汽车进口丰田Previa [普瑞维亚],2.4,5,115,4780,XR30
dp_3129,丰田汽车进口丰田Previa [普瑞维亚],2.4,5,125,4795,XR50
dp_3130,丰田汽车进口丰田Previa [普瑞维亚],2.4,5,132,4765,XR30
dp_3131,丰田汽车进口丰田Previa [普瑞维亚],3.0,5,162,,"XR30,XR40"
dp_3132,丰田汽车进口丰田Previa [普瑞维亚],3.5,5,202,4795,XR50
dp_3133,丰田汽车进口丰田Prius [普锐斯],1.5,4,53,4140,XW10
dp_3134,丰田汽车进口丰田Prius [普锐斯],1.5,4,57,4450,XW20
dp_3135,丰田汽车进口丰田Prius [普锐斯],1.8,4,100,4460,XW30
dp_3136,丰田汽车进口丰田RAV4,1.8,3,92,3800,XA20
dp_3137,丰田汽车进口丰田RAV4,1.8,3,92,3871,XA20
dp_3138,丰田汽车进口丰田RAV4,1.8,5,92,4201,XA20
dp_3139,丰田汽车进口丰田RAV4,1.8,5,92,4260,XA20
dp_3140,丰田汽车进口丰田RAV4,2.0,3,85,3800,XA20
dp_3141,丰田汽车进口丰田RAV4,2.0,3,85,3871,XA20
dp_3142,丰田汽车进口丰田RAV4,2.0,5,85,4201,XA20
dp_3143,丰田汽车进口丰田RAV4,2.0,5,85,4260,XA20
dp_3144,丰田汽车进口丰田RAV4,2.0,3,110,3800,XA20
dp_3145,丰田汽车进口丰田RAV4,2.0,3,110,3870,XA20
dp_3146,丰田汽车进口丰田RAV4,2.0,5,110,4201,XA20
dp_3147,丰田汽车进口丰田RAV4,2.0,5,110,4260,XA20
dp_3148,丰田汽车进口丰田RAV4,2.0,5,110,4265,XA20
dp_3149,丰田汽车进口丰田RAV4,2.0,5,116,4445,XA30
dp_3150,丰田汽车进口丰田RAV4,2.2,5,100,4399,XA30
dp_3151,丰田汽车进口丰田RAV4,2.2,5,110,4445,XA30
dp_3152,丰田汽车进口丰田RAV4,2.2,5,130,4366,XA30
dp_3153,丰田汽车进口丰田RAV4,2.2,5,130,4399,XA30
dp_3154,丰田汽车进口丰田RAV4,2.4,5,120,4265,XA20
dp_3155,丰田汽车进口丰田RAV4,2.4,5,125,4600,XA30
dp_3156,丰田汽车进口丰田RAV4,2.5,5,133.5,4620,XA30
dp_3157,丰田汽车进口丰田RAV4,3.5,5,197,4600,XA30
dp_3158,丰田汽车进口丰田RAV4,3.5,5,200.6,4620,XA30
dp_3159,丰田汽车进口丰田Sienna [塞纳],2.7,5,139,5085,XL30
dp_3160,丰田汽车进口丰田Sienna [塞纳],2.7,5,139,5105,XL30
dp_3161,丰田汽车进口丰田Sienna [塞纳],2.7,5,140,5085,XL30
dp_3162,丰田汽车进口丰田Sienna [塞纳],2.7,5,202,5105,XL30
dp_3163,丰田汽车进口丰田Sienna [塞纳],3.0,5,143,,XL10
dp_3164,丰田汽车进口丰田Sienna [塞纳],3.3,5,160,5105,XL20
dp_3165,丰田汽车进口丰田Sienna [塞纳],3.3,5,169,5080,XL20
dp_3166,丰田汽车进口丰田Sienna [塞纳],3.5,5,195.5,5085,XL30
dp_3167,丰田汽车进口丰田Sienna [塞纳],3.5,5,197,5105,XL20
dp_3168,丰田汽车进口丰田Sienna [塞纳],3.5,5,198,5085,XL30
dp_3169,丰田汽车进口丰田Sienna [塞纳],3.5,5,198,5105,XL20
dp_3170,丰田汽车进口丰田Sienna [塞纳],3.5,5,198,5105,XL30
dp_3171,丰田汽车进口丰田Sienna [塞纳],3.5,5,202,5105,XL20
dp_3172,丰田汽车进口丰田Sienna [塞纳],3.5,5,220,5085,XL30
dp_3173,丰田汽车进口丰田Sienna [塞纳],3.5,5,220,5088,XL30
dp_3174,丰田汽车进口丰田Sienna [塞纳],3.5,5,220,5095,XL30
dp_3175,丰田汽车进口丰田Solara [速乐娜],2.2,2,,,XV20
dp_3176,丰田汽车进口丰田Solara [速乐娜],2.4,2,,,XV30
